payment_id,member_id,application_id,event_id,event_attendance_id,invoice_id,payment_type,amount,currency,payment_status,payment_method,billing_period,due_date,paid_at
8732,3038,,11.0,1218.0,77a16e68-145d-45f4-b3bd-c17c37f5a6c9,Event Registration,2000,DOP,Paid,Bank Transfer,2026,2025-11-29 05:43:57,2025-12-27 17:05:58
8733,2201,,11.0,1219.0,526af5bc-6eed-492b-8cc2-b0c512a19abf,Event Registration,500,DOP,Paid,Online Payment,2026,2025-12-23 05:43:57,2025-12-27 17:45:38
8734,2541,,11.0,1220.0,0576c7e9-8b64-4c78-a15c-132789c46711,Event Registration,500,DOP,Paid,Cash,2026,2025-11-24 05:43:57,2025-12-13 23:03:49
8735,2861,,11.0,1221.0,673b547a-f4be-4f7b-88ef-257a74c35692,Event Registration,750,DOP,Paid,Online Payment,2026,2025-11-17 05:43:57,2025-11-29 22:51:11
8736,2449,,11.0,1222.0,2586c05f-b0b5-4f70-9dc2-4708c86d7a24,Event Registration,750,DOP,Paid,Bank Transfer,2026,2025-11-29 05:43:57,2025-12-21 14:35:03
8737,2040,,11.0,1225.0,69edad76-d634-4a4d-8057-ac620a103b4d,Event Registration,500,DOP,Paid,Online Payment,2026,2025-12-16 05:43:57,2025-12-31 15:24:27
8738,2666,,11.0,1226.0,60ba3923-539a-450f-8d6f-3ca7567d22aa,Event Registration,2000,DOP,Paid,Online Payment,2026,2025-12-28 05:43:57,2025-12-31 23:50:08
8739,28,,11.0,1227.0,3898e9db-63cc-4716-af21-6d4d5148d3bf,Event Registration,500,DOP,Paid,Cash,2026,2025-11-22 05:43:57,2025-12-29 22:05:27
8740,3139,,11.0,1231.0,c0dbd3aa-bfcb-4287-a2ae-7b1db0bba8b6,Event Registration,1500,DOP,Paid,Online Payment,2026,2025-12-22 05:43:57,2025-12-31 16:27:32
8741,107,,11.0,1232.0,f9b09bff-31ed-4e54-a407-e98235b2efd8,Event Registration,1500,DOP,Paid,Bank Transfer,2026,2025-11-30 05:43:57,2025-12-05 18:36:11
8742,49,,11.0,1233.0,c15e4aaf-aad4-4643-8d48-7c32b4be74d0,Event Registration,1500,DOP,Paid,Online Payment,2026,2025-12-01 05:43:57,2026-01-01 05:43:57
8743,1111,,11.0,1236.0,9e77991b-ea9b-4b95-b577-74991d04f5c4,Event Registration,500,DOP,Paid,Cash,2026,2025-11-17 05:43:57,2025-12-28 20:32:30
8744,404,,11.0,1237.0,cf97dc91-a8e0-49c4-8bd8-ffbd249904f2,Event Registration,1500,DOP,Paid,Bank Transfer,2026,2025-11-30 05:43:57,2025-12-21 17:15:57
8745,72,,11.0,1238.0,35f73c12-2d0d-4c8c-a271-6a7423fa0420,Event Registration,750,DOP,Paid,Online Payment,2026,2025-11-20 05:43:57,2025-12-23 18:45:51
8746,2192,,11.0,1239.0,48bf00d0-e7c2-4c8c-8ee0-cd32dc6cd1e5,Event Registration,2000,DOP,Paid,Bank Transfer,2026,2025-12-12 05:43:57,2025-12-29 22:29:21
8747,2025,,11.0,1242.0,18ca6fea-2ede-4422-8162-ee8ef7d3534d,Event Registration,1500,DOP,Paid,Check,2026,2025-12-25 05:43:57,2025-12-31 23:53:45
8748,1410,,11.0,1244.0,982f0ed5-7df9-4ce6-bb1c-cbe30e80cc80,Event Registration,1000,DOP,Paid,Credit Card,2026,2025-11-19 05:43:57,2025-12-11 17:00:08
8749,3106,,11.0,1247.0,921b8638-f7ab-473d-b8ca-6ed3bfe34ad7,Event Registration,1500,DOP,Paid,Online Payment,2026,2025-12-18 05:43:57,2025-12-24 23:45:54
8750,730,,11.0,1248.0,e75a8e40-2f9c-45b0-90a8-368d8c8a776a,Event Registration,500,DOP,Paid,Bank Transfer,2026,2025-12-09 05:43:57,2025-12-14 00:28:51
8751,76,,11.0,1249.0,89800ffc-a486-4f78-8d5f-a1ca07d9b67d,Event Registration,500,DOP,Paid,Online Payment,2026,2025-12-20 05:43:57,2025-12-21 15:17:10
8752,1642,,11.0,1250.0,b7695c70-f02a-4faa-9014-9ac6722b80d1,Event Registration,500,DOP,Paid,Bank Transfer,2026,2025-12-10 05:43:57,2026-01-01 00:01:47
8753,548,,11.0,1251.0,b91903f4-7f96-4fb4-b704-4da5bcb76391,Event Registration,500,DOP,Paid,Bank Transfer,2026,2025-12-15 05:43:57,2025-12-26 18:30:52
8754,1970,,11.0,1252.0,17af487f-c1b0-4d60-aa5a-dc190bc37aa4,Event Registration,1000,DOP,Paid,Check,2026,2025-11-28 05:43:57,2025-12-14 23:48:34
8755,2455,,11.0,1253.0,55cc9948-336d-4449-bb53-e59c2ca7a08a,Event Registration,500,DOP,Paid,Credit Card,2026,2025-12-26 05:43:57,2026-01-01 05:43:57
8756,3174,,11.0,1254.0,b39c28bd-d561-418f-b285-fe4cc5a746f3,Event Registration,750,DOP,Paid,Cash,2026,2025-12-05 05:43:57,2025-12-23 22:15:31
8757,1416,,11.0,1256.0,bea45a9b-ee82-456f-8fd5-96ce91a1e84a,Event Registration,2000,DOP,Paid,Cash,2026,2025-12-15 05:43:57,2025-12-15 14:37:41
8758,2677,,11.0,1258.0,a13ab5bb-7e8b-4ab5-bd7a-ff9337bcfcdf,Event Registration,1000,DOP,Paid,Bank Transfer,2026,2025-12-17 05:43:57,2025-12-27 21:16:05
8759,818,,11.0,1260.0,58d6fa81-bc95-4432-b554-7345789d55f9,Event Registration,2000,DOP,Paid,Online Payment,2026,2025-11-30 05:43:57,2025-12-09 00:09:25
8760,2260,,11.0,1261.0,2dc11b12-14af-460e-81c0-45fa98d8b699,Event Registration,1500,DOP,Paid,Online Payment,2026,2025-11-27 05:43:57,2025-12-05 16:00:38
8761,493,,11.0,1262.0,d538e8db-96f3-409f-a13d-1f0199b08733,Event Registration,750,DOP,Paid,Online Payment,2026,2025-12-17 05:43:57,2025-12-29 16:49:49
8762,864,,11.0,1264.0,9e7c8f71-2139-44da-9efa-882eae1b6c34,Event Registration,2000,DOP,Paid,Bank Transfer,2026,2025-11-27 05:43:57,2025-12-19 21:16:10
8763,3021,,11.0,1267.0,1163bec0-0628-44ff-a353-a060279efe29,Event Registration,1000,DOP,Paid,Online Payment,2026,2025-12-01 05:43:57,2025-12-09 15:47:47
8764,2594,,11.0,1271.0,03b567e7-71a6-4d72-b589-84813bffcf89,Event Registration,2000,DOP,Paid,Check,2026,2025-12-16 05:43:57,2025-12-16 18:03:48
8765,36,,11.0,1272.0,e2264337-5233-42b5-892a-a02dbe833efd,Event Registration,750,DOP,Paid,Credit Card,2026,2025-11-28 05:43:57,2025-12-26 18:32:12
8766,2140,,11.0,1276.0,b6a5e2c3-4462-4f67-a1e0-e163796bad22,Event Registration,750,DOP,Paid,Check,2026,2025-12-31 05:43:57,2026-01-01 05:43:57
8767,2227,,11.0,1277.0,e38fcc3f-8d65-496d-a97c-da2001cd9765,Event Registration,500,DOP,Paid,Cash,2026,2025-11-17 05:43:57,2025-12-31 13:50:54
8768,584,,11.0,1279.0,b95e7269-ec8b-49e9-8ca2-d18c5264ed94,Event Registration,2000,DOP,Paid,Credit Card,2026,2025-12-24 05:43:57,2025-12-25 14:45:48
8769,1695,,11.0,1283.0,4bf49d13-b4b6-4591-b8f5-d15fefd8bec8,Event Registration,1000,DOP,Paid,Cash,2026,2025-12-16 05:43:57,2025-12-16 22:57:18
8770,2929,,11.0,1285.0,ecda2ea8-140a-421f-a375-72589a17d850,Event Registration,2000,DOP,Paid,Online Payment,2026,2025-12-07 05:43:57,2025-12-16 00:36:45
8771,3009,,11.0,1286.0,39d160ef-fb62-4f1c-94b1-3cd3f7f73151,Event Registration,1500,DOP,Paid,Cash,2026,2025-12-17 05:43:57,2025-12-31 19:24:44
8772,1112,,11.0,1287.0,226e5f7f-89de-4c0b-a7c9-407b9a9ea87f,Event Registration,750,DOP,Paid,Online Payment,2026,2025-11-25 05:43:57,2025-12-17 23:44:37
8773,1836,,11.0,1288.0,69571f0e-fba5-4661-9f81-253c3240d019,Event Registration,1000,DOP,Paid,Credit Card,2026,2025-12-26 05:43:57,2025-12-30 15:24:29
8774,1640,,11.0,1289.0,4fe8bc12-bfa7-419e-ac2b-29b1946f2d66,Event Registration,750,DOP,Paid,Bank Transfer,2026,2025-12-31 05:43:57,2026-01-01 05:43:57
8775,2904,,11.0,1290.0,d71592b2-8bc8-4901-bd52-96349f8a8460,Event Registration,500,DOP,Paid,Bank Transfer,2026,2025-12-29 05:43:57,2026-01-01 05:43:57
8776,120,,11.0,1294.0,8f9b7a5c-6ec1-43a9-85ec-ff2e25d49b63,Event Registration,750,DOP,Paid,Check,2026,2025-11-30 05:43:57,2025-12-08 00:30:36
8777,173,,11.0,1295.0,8c7f34d9-3d13-45c8-9669-db9739695c05,Event Registration,750,DOP,Paid,Credit Card,2026,2025-12-06 05:43:57,2025-12-11 16:55:28
8778,2845,,11.0,1296.0,b6d994d4-04ef-466d-b00d-a0bc038e13f4,Event Registration,750,DOP,Paid,Bank Transfer,2026,2025-12-11 05:43:57,2026-01-01 05:43:57
8779,339,,11.0,1300.0,3fef21c2-f08d-4ecc-b7d5-b426af68949f,Event Registration,750,DOP,Paid,Credit Card,2026,2025-11-26 05:43:57,2025-12-21 23:23:46
8780,1196,,11.0,1301.0,3c343057-d4a1-406a-b29c-ccec8fe4a992,Event Registration,1000,DOP,Paid,Bank Transfer,2026,2025-12-13 05:43:57,2026-01-01 05:43:57
8781,2976,,11.0,1302.0,74bb89c5-bfe2-4249-af07-b1c4eaf6d28e,Event Registration,2000,DOP,Paid,Cash,2026,2025-12-29 05:43:57,2025-12-30 19:51:39
8782,1203,,11.0,1303.0,f8b933bb-d56d-443f-8452-74c1bf476015,Event Registration,1000,DOP,Paid,Bank Transfer,2026,2025-12-04 05:43:57,2025-12-04 14:09:17
8783,218,,11.0,1304.0,6792f70b-b3f6-4f86-b1be-090032dfbfa8,Event Registration,1000,DOP,Paid,Online Payment,2026,2025-12-19 05:43:57,2025-12-31 19:58:40
8784,257,,11.0,1306.0,f12e608b-b82b-47c2-8c96-c79e11f5e436,Event Registration,500,DOP,Paid,Credit Card,2026,2025-11-18 05:43:57,2025-11-29 15:12:15
8785,2124,,11.0,1307.0,ac584c16-7fba-40b9-88aa-cd0a0ffdab65,Event Registration,2000,DOP,Paid,Online Payment,2026,2025-11-25 05:43:57,2025-12-25 16:25:02
8786,764,,11.0,1308.0,49de739e-9b17-4b33-9398-71f969ff1191,Event Registration,2000,DOP,Paid,Check,2026,2025-11-20 05:43:57,2025-11-24 21:38:11
8787,1505,,11.0,1309.0,e6f302ce-e385-4f22-9d63-b713e29d9f4f,Event Registration,1500,DOP,Paid,Cash,2026,2025-12-30 05:43:57,2025-12-31 21:08:25
8788,1152,,11.0,1311.0,ab6c0ba3-e7fd-4c75-9654-df726bacd76c,Event Registration,750,DOP,Paid,Bank Transfer,2026,2025-11-25 05:43:57,2025-12-20 17:16:56
8789,1363,,11.0,1315.0,1b917589-8933-4449-91ce-f7acb8543f00,Event Registration,750,DOP,Paid,Credit Card,2026,2025-12-06 05:43:57,2025-12-26 14:40:03
8790,2832,,11.0,1316.0,1323cd2f-a52c-445d-9c78-12f6814fcc5e,Event Registration,1500,DOP,Paid,Check,2026,2025-11-25 05:43:57,2025-11-25 23:09:08
8791,681,,11.0,1318.0,f4a711b3-b30f-4e21-a5e2-fc3f02fde6d8,Event Registration,750,DOP,Paid,Cash,2026,2025-12-02 05:43:57,2025-12-15 19:51:11
8792,1465,,11.0,1319.0,a95599f9-49d8-43e3-9a35-3a549c0b370c,Event Registration,2000,DOP,Paid,Cash,2026,2025-11-23 05:43:57,2025-12-12 00:22:04
8793,975,,11.0,1320.0,f3376449-cc7a-4319-a6b0-4819e5eade18,Event Registration,500,DOP,Paid,Check,2026,2025-12-01 05:43:57,2025-12-07 14:06:43
8794,553,,11.0,1322.0,2f341515-9418-4c25-8b0d-0143e4cda3d8,Event Registration,1000,DOP,Paid,Bank Transfer,2026,2025-11-20 05:43:57,2025-11-30 19:28:32
8795,737,,11.0,1323.0,10411914-3c67-4ad5-ae45-a8cc2a0480c1,Event Registration,500,DOP,Paid,Bank Transfer,2026,2025-12-18 05:43:57,2025-12-24 13:59:50
8796,1049,,11.0,1326.0,be46aa49-7d8c-4457-9ed4-3990be12e714,Event Registration,500,DOP,Paid,Credit Card,2026,2025-11-29 05:43:57,2025-12-07 13:44:51
8797,2520,,11.0,1328.0,e95a02f5-b646-42bc-9455-04d2812ce2c6,Event Registration,750,DOP,Paid,Online Payment,2026,2025-12-18 05:43:57,2025-12-26 00:20:28
8798,2014,,11.0,1330.0,ad329e33-b6bd-42fd-97cb-72d7dedf2f18,Event Registration,2000,DOP,Paid,Bank Transfer,2026,2025-12-21 05:43:57,2025-12-22 18:15:20
8799,3080,,11.0,1331.0,35d9731d-94b6-4d00-bd6e-03f485caaa31,Event Registration,2000,DOP,Paid,Online Payment,2026,2025-11-21 05:43:57,2025-11-21 21:13:57
8800,214,,11.0,1332.0,0aba474a-25ae-406c-a648-362ea4ed87f1,Event Registration,2000,DOP,Paid,Online Payment,2026,2025-12-30 05:43:57,2025-12-30 15:35:25
8801,3093,,11.0,1333.0,09ec9785-cb66-439b-a81c-4c161072d09b,Event Registration,750,DOP,Paid,Check,2026,2025-12-10 05:43:57,2025-12-17 19:59:16
8802,1161,,11.0,1335.0,996398e8-8f3e-4c81-ae0d-0163fee5cb8c,Event Registration,500,DOP,Paid,Bank Transfer,2026,2025-11-22 05:43:57,2025-12-01 23:05:14
8803,621,,11.0,1337.0,133606a0-b03c-4b07-8493-192bcb1db4d4,Event Registration,1500,DOP,Paid,Credit Card,2026,2025-11-23 05:43:57,2025-12-21 20:41:13
8804,1682,,11.0,1338.0,2886fe1e-7b14-46e2-81d6-8d62eb2654f8,Event Registration,1500,DOP,Paid,Credit Card,2026,2025-11-21 05:43:57,2025-12-31 18:30:05
8805,1758,,11.0,1339.0,cc269780-ba32-411e-a5de-03b23acbe6fb,Event Registration,1500,DOP,Paid,Check,2026,2025-11-22 05:43:57,2025-11-22 17:50:03
8806,1581,,11.0,1341.0,e1c3fa94-e517-4508-a766-05622444807c,Event Registration,1000,DOP,Paid,Cash,2026,2025-12-20 05:43:57,2025-12-21 21:29:56
8807,2081,,11.0,1343.0,d12ba27d-eaa4-4132-ac35-d192d971ebdb,Event Registration,1000,DOP,Paid,Check,2026,2025-12-15 05:43:57,2025-12-21 19:32:43
8808,2602,,11.0,1345.0,bd88f63d-ff1c-458e-8ccc-b5ad7f6a6146,Event Registration,500,DOP,Paid,Check,2026,2025-11-24 05:43:57,2025-12-06 18:53:24
8809,3088,,11.0,1346.0,cd08d29b-3cac-4377-84d2-341270979e67,Event Registration,500,DOP,Paid,Online Payment,2026,2025-12-22 05:43:57,2025-12-23 20:10:00
8810,2484,,11.0,1347.0,e3e52dcd-9ff8-4d50-9734-ef9b08dcb558,Event Registration,1500,DOP,Paid,Check,2026,2025-12-03 05:43:57,2025-12-22 23:15:10
8811,1320,,11.0,1348.0,1fa5c457-4478-46e9-8f19-7246c2d99f47,Event Registration,2000,DOP,Paid,Bank Transfer,2026,2025-12-30 05:43:57,2025-12-31 20:36:41
8812,1778,,11.0,1349.0,893647e6-f24e-4127-824a-cde6018186be,Event Registration,750,DOP,Paid,Online Payment,2026,2025-12-03 05:43:57,2025-12-24 21:53:23
8813,2342,,11.0,1351.0,f0b5330c-c2fb-4784-8e9a-406134155cc0,Event Registration,1000,DOP,Paid,Online Payment,2026,2025-12-17 05:43:57,2025-12-21 16:39:33
8814,2924,,11.0,1352.0,56dbb0b1-26c6-46ff-8018-5c5944f88f98,Event Registration,750,DOP,Paid,Credit Card,2026,2025-12-23 05:43:57,2025-12-23 14:02:03
8815,664,,11.0,1356.0,237f54da-4aa5-4dd3-bc5a-a5dd3f8703c5,Event Registration,1000,DOP,Paid,Cash,2026,2025-12-23 05:43:57,2025-12-23 22:42:47
8816,27,,11.0,1357.0,4cd27f56-c211-4d94-991f-8cd8444781be,Event Registration,2000,DOP,Paid,Cash,2026,2025-12-21 05:43:57,2025-12-29 20:21:25
8817,2546,,11.0,1364.0,804ca128-7ef5-483d-8eb0-559517946e7f,Event Registration,2000,DOP,Paid,Check,2026,2025-11-21 05:43:57,2025-11-24 18:24:07
8818,2432,,11.0,1365.0,79bd7668-434f-43ee-8c86-cb3e54e06cf4,Event Registration,1000,DOP,Paid,Online Payment,2026,2025-11-21 05:43:57,2025-11-28 15:17:49
8819,2979,,11.0,1370.0,27c17c4a-0b17-4746-bfd9-d256bfadf4fc,Event Registration,500,DOP,Paid,Cash,2026,2025-12-10 05:43:57,2025-12-27 17:05:20
8820,722,,11.0,1371.0,81c3af50-216e-4cd6-9571-23363713b7b6,Event Registration,750,DOP,Paid,Bank Transfer,2026,2025-12-06 05:43:57,2025-12-18 18:44:37
8821,2700,,11.0,1373.0,14e352e8-3097-44c8-a3e2-8542ab9b9ef5,Event Registration,500,DOP,Paid,Credit Card,2026,2025-12-07 05:43:57,2025-12-31 22:55:16
8822,3091,,11.0,1375.0,5fca8e12-10d5-409e-9a5d-a5860e274958,Event Registration,2000,DOP,Paid,Check,2026,2025-11-29 05:43:57,2025-12-14 21:04:12
8823,2738,,11.0,1376.0,98e027ff-118a-4dd2-a9ab-66d4706d9e73,Event Registration,500,DOP,Paid,Online Payment,2026,2025-12-10 05:43:57,2025-12-27 23:57:25
8824,762,,11.0,1377.0,4acade94-02b6-40e1-97fd-e252ddb95993,Event Registration,500,DOP,Paid,Bank Transfer,2026,2025-12-23 05:43:57,2025-12-30 00:10:17
8825,300,,11.0,1378.0,97bf3506-bd2b-447d-bd72-3ab5a427fbe1,Event Registration,1500,DOP,Paid,Check,2026,2025-12-27 05:43:57,2025-12-31 22:09:48
8826,12,,11.0,1380.0,b4395924-93fe-47b1-84ee-933a71d3a385,Event Registration,500,DOP,Paid,Bank Transfer,2026,2025-11-23 05:43:57,2025-12-16 17:06:50
8827,1571,,11.0,1381.0,f4ace72f-edbf-4f16-acca-1c0acf650bc0,Event Registration,1000,DOP,Paid,Bank Transfer,2026,2025-12-19 05:43:57,2025-12-23 16:57:59
8828,3075,,11.0,1382.0,e6784db8-4f6d-4e6b-b829-27fe3d65c37e,Event Registration,1000,DOP,Paid,Online Payment,2026,2025-11-17 05:43:57,2025-12-27 15:15:37
8829,3111,,11.0,1383.0,bf58b0b1-ab64-4587-8734-bba0173883cd,Event Registration,1000,DOP,Paid,Bank Transfer,2026,2025-12-14 05:43:57,2026-01-01 05:43:57
8830,3180,,11.0,1384.0,d9a1cf95-fbab-4543-a70c-3c3ddd759a71,Event Registration,500,DOP,Paid,Bank Transfer,2026,2025-12-14 05:43:57,2025-12-19 21:58:51
8831,790,,11.0,1385.0,0bcafa10-5923-434f-a4f3-6ae74d020ff2,Event Registration,500,DOP,Paid,Check,2026,2025-12-29 05:43:57,2025-12-30 14:52:48
8832,360,,11.0,1387.0,63d9e205-afd6-4de4-9b5f-41275270481c,Event Registration,750,DOP,Paid,Cash,2026,2025-11-17 05:43:57,2025-12-05 16:25:17
8833,1154,,11.0,1388.0,eabf3e52-0e55-49a8-9b3c-1591340eb608,Event Registration,1000,DOP,Paid,Check,2026,2025-11-24 05:43:57,2025-11-24 22:46:50
8834,2827,,11.0,1389.0,6c7df54b-285c-432c-8338-84ad60653dcc,Event Registration,2000,DOP,Paid,Cash,2026,2025-12-10 05:43:57,2025-12-20 15:27:35
8835,1162,,11.0,1390.0,4817cf40-4b1e-4bcf-8f73-3b58d6ecd10f,Event Registration,750,DOP,Paid,Bank Transfer,2026,2025-12-30 05:43:57,2025-12-30 14:51:19
8836,428,,11.0,1391.0,8c548f9b-f225-4a63-90f4-f950e549cffc,Event Registration,2000,DOP,Paid,Check,2026,2025-12-30 05:43:57,2025-12-30 23:00:08
8837,2051,,11.0,1393.0,77d05d73-c8b9-400d-8b14-211a77f2bb60,Event Registration,1500,DOP,Paid,Check,2026,2025-12-13 05:43:57,2025-12-28 14:11:08
8838,811,,11.0,1394.0,ac472c44-d57c-4c57-ae92-04fec99dcf24,Event Registration,2000,DOP,Paid,Credit Card,2026,2025-11-30 05:43:57,2025-12-09 17:43:15
8839,2407,,11.0,1395.0,6a3eda90-9c69-4a79-8a3d-54b6ebc7021a,Event Registration,2000,DOP,Paid,Cash,2026,2025-11-24 05:43:57,2025-12-26 20:13:12
8840,744,,11.0,1397.0,ed201457-7812-40c6-b095-9c35166073f3,Event Registration,1500,DOP,Paid,Credit Card,2026,2025-12-21 05:43:57,2026-01-01 05:43:57
8841,191,,11.0,1398.0,701bc17c-8882-4bfb-a23d-00f06d79fea2,Event Registration,2000,DOP,Paid,Check,2026,2025-12-09 05:43:57,2025-12-13 16:26:45
8842,541,,11.0,1399.0,f504c7ca-9021-42f5-afdd-4383b3b0d6fb,Event Registration,1000,DOP,Paid,Online Payment,2026,2025-11-18 05:43:57,2025-12-05 19:29:27
8843,2798,,11.0,1400.0,de67ed32-b950-4658-a016-1fcf6ac34342,Event Registration,750,DOP,Paid,Check,2026,2025-12-19 05:43:57,2025-12-30 16:01:48
8844,1930,,11.0,1403.0,c4b57362-2b8e-4963-8d27-b06905146e32,Event Registration,750,DOP,Paid,Bank Transfer,2026,2025-12-14 05:43:57,2025-12-28 19:38:33
8845,697,,11.0,1407.0,cb082d03-5df1-4e35-be0e-82a49632adcd,Event Registration,750,DOP,Paid,Cash,2026,2025-12-01 05:43:57,2025-12-22 15:37:57
8846,172,,11.0,1410.0,168e80f1-a0de-4b0f-8bcb-0dacb59c946c,Event Registration,1500,DOP,Paid,Bank Transfer,2026,2025-12-08 05:43:57,2025-12-24 15:10:53
8847,688,,11.0,1411.0,b0424784-17ee-441c-b2ff-7a3b0edc1761,Event Registration,500,DOP,Paid,Credit Card,2026,2025-12-24 05:43:57,2025-12-24 18:00:37
8848,2527,,11.0,1412.0,10389b79-4f00-4ae9-a401-16f2f745752b,Event Registration,1500,DOP,Paid,Online Payment,2026,2025-12-15 05:43:57,2025-12-26 19:51:36
8849,834,,11.0,1413.0,86f08204-0770-4e2a-b8ef-5a580c0611fe,Event Registration,2000,DOP,Paid,Online Payment,2026,2025-12-22 05:43:57,2025-12-23 17:52:20
8850,461,,11.0,1414.0,5816002d-2669-4a5c-b2a9-7aa4ba3b4112,Event Registration,500,DOP,Paid,Credit Card,2026,2025-12-30 05:43:57,2025-12-31 15:55:46
8851,1533,,11.0,1416.0,2dd27efb-a2ad-4e70-97a1-6f27ebbec86c,Event Registration,1000,DOP,Paid,Check,2026,2025-11-19 05:43:57,2025-12-31 15:22:35
8852,2825,,11.0,1418.0,5832d182-630c-4f9e-8c1e-2281362b5e9a,Event Registration,750,DOP,Paid,Credit Card,2026,2025-11-22 05:43:57,2025-12-18 20:13:44
8853,1329,,11.0,1419.0,69dfb986-7a8f-4407-9da5-627a18c0013d,Event Registration,750,DOP,Paid,Bank Transfer,2026,2025-12-11 05:43:57,2025-12-13 15:45:58
8854,1021,,11.0,1420.0,d6cb960a-d84f-49f7-a93a-dfbf8ebaed74,Event Registration,1000,DOP,Paid,Credit Card,2026,2025-12-13 05:43:57,2026-01-01 05:43:57
8855,137,,11.0,1421.0,51ea7701-1e6e-414b-a566-8c8e5333f19e,Event Registration,750,DOP,Paid,Check,2026,2025-11-19 05:43:57,2025-11-26 18:37:37
8856,2000,,11.0,1422.0,cb4bdbe6-e46a-42b1-a6e8-b15ee3310e43,Event Registration,2000,DOP,Paid,Check,2026,2025-11-26 05:43:57,2025-11-28 18:24:03
8857,2539,,11.0,1423.0,06b17eec-8388-4d13-8148-b607d4c3ed4f,Event Registration,1500,DOP,Paid,Cash,2026,2025-11-30 05:43:57,2025-12-21 16:50:53
8858,1437,,11.0,1425.0,9bdfd91d-4f5b-41f7-8ac4-2f1cfc38bfd3,Event Registration,1000,DOP,Paid,Check,2026,2025-12-13 05:43:57,2025-12-25 18:37:34
8859,2708,,11.0,1426.0,064df700-f10f-4140-aaa2-fcc7e8d00c76,Event Registration,2000,DOP,Paid,Credit Card,2026,2025-12-26 05:43:57,2025-12-26 15:23:13
8860,3050,,11.0,1427.0,6b3dae08-4638-4157-9d5c-d20ed2ff259b,Event Registration,500,DOP,Paid,Online Payment,2026,2025-11-23 05:43:57,2025-11-25 20:04:32
8861,2983,,11.0,1431.0,d7d30613-5f96-4379-8628-b83b905c0d24,Event Registration,2000,DOP,Paid,Credit Card,2026,2025-12-27 05:43:57,2025-12-27 20:11:34
8862,2441,,11.0,1432.0,a4a9a9b1-4cf2-4d8c-8188-5c0b0b074323,Event Registration,2000,DOP,Paid,Bank Transfer,2026,2025-12-02 05:43:57,2025-12-14 14:06:08
8863,1042,,11.0,1433.0,558fa5ae-bd94-476b-963c-abb0a4c09b48,Event Registration,2000,DOP,Paid,Credit Card,2026,2025-11-28 05:43:57,2025-11-28 21:05:10
8864,1660,,11.0,1434.0,798799f9-164d-42ea-bff8-e63aa87e6f47,Event Registration,2000,DOP,Paid,Check,2026,2025-11-30 05:43:57,2025-12-13 17:46:37
8865,2630,,11.0,1435.0,ea1403f5-03ad-4b23-aa9f-c997bf8695ec,Event Registration,750,DOP,Paid,Check,2026,2025-12-24 05:43:57,2025-12-27 17:51:25
8866,1519,,11.0,1436.0,0cb8ea81-ceaa-4e53-a032-019e425ef87b,Event Registration,1500,DOP,Paid,Credit Card,2026,2025-12-30 05:43:57,2025-12-30 16:32:47
8867,2698,,11.0,1437.0,35ef7ab1-7ab7-4ba3-8866-fa2cc27b99f9,Event Registration,1000,DOP,Paid,Check,2026,2025-12-02 05:43:57,2025-12-25 16:18:45
8868,2670,,11.0,1438.0,86126a36-e3c3-4936-8598-6daad6f663e7,Event Registration,2000,DOP,Paid,Cash,2026,2025-12-27 05:43:57,2026-01-01 05:43:57
8869,551,,11.0,1439.0,8b04283a-8f14-4c59-b0a4-f7e1d42aaab2,Event Registration,500,DOP,Paid,Online Payment,2026,2025-12-30 05:43:57,2025-12-31 22:46:56
8870,1851,,11.0,1440.0,edbbf017-54da-446d-b0f4-b3e4d267ffe4,Event Registration,500,DOP,Paid,Check,2026,2025-11-20 05:43:57,2025-12-06 22:18:55
8871,2082,,11.0,1441.0,293b7b1f-396f-4d03-a2f4-18f7207b1217,Event Registration,750,DOP,Paid,Online Payment,2026,2025-11-24 05:43:57,2025-12-01 23:52:01
8872,901,,11.0,1442.0,85af9ca3-bf95-46dc-9f2c-3adf2a57e132,Event Registration,1500,DOP,Paid,Online Payment,2026,2025-12-20 05:43:57,2025-12-27 15:23:21
8873,2982,,11.0,1443.0,1d9be01e-4ba9-484e-811b-5175df668c99,Event Registration,1500,DOP,Paid,Check,2026,2025-12-29 05:43:57,2025-12-31 15:16:09
8874,2991,,11.0,1444.0,3128099f-adc1-4846-bb10-f93a3ba16493,Event Registration,2000,DOP,Paid,Cash,2026,2025-11-26 05:43:57,2025-12-20 16:29:38
8875,1210,,11.0,1447.0,0df39203-a6f0-4944-8d4f-fd4252546555,Event Registration,750,DOP,Paid,Cash,2026,2025-12-27 05:43:57,2025-12-29 15:55:35
8876,2179,,11.0,1452.0,ec20605c-aeee-4c64-accd-55addc985994,Event Registration,500,DOP,Paid,Cash,2026,2025-12-16 05:43:57,2026-01-01 05:43:57
8877,1217,,11.0,1453.0,7af627ec-373e-4a41-8f42-922812eb7bd6,Event Registration,750,DOP,Paid,Credit Card,2026,2025-11-22 05:43:57,2025-12-03 14:02:30
8878,3152,,11.0,1454.0,07314c53-03db-42e1-ba02-d643bf8a57b0,Event Registration,500,DOP,Paid,Check,2026,2025-11-18 05:43:57,2025-11-19 20:53:22
8879,280,,11.0,1455.0,36ebe3cf-d34b-406b-bd1b-e5c62457301c,Event Registration,500,DOP,Paid,Check,2026,2025-12-09 05:43:57,2025-12-21 14:15:27
