application_status_history_id,application_id,status,status_start_at,status_end_at,changed_by
10760,3122,Submitted,2026-05-03 02:52:50,2026-05-16 02:52:50,system
10761,3122,Under Review,2026-05-16 02:52:50,2026-06-12 02:52:50,system
10762,3122,Pending Payment,2026-06-12 02:52:50,2026-06-23 02:52:50,system
10763,3122,Approved,2026-06-23 02:52:50,,review_committee
10764,3123,Submitted,2024-02-06 03:32:19,2024-02-25 03:32:19,review_committee
10765,3123,Under Review,2024-02-25 03:32:19,2024-03-14 03:32:19,review_committee
10766,3123,Rejected,2024-03-14 03:32:19,,system
10767,3124,Submitted,2025-10-01 12:05:13,2025-10-06 12:05:13,system
10768,3124,Under Review,2025-10-06 12:05:13,2025-10-23 12:05:13,membership_officer
10769,3124,Pending Payment,2025-10-23 12:05:13,2025-11-03 12:05:13,system
10770,3124,Approved,2025-11-03 12:05:13,,review_committee
10771,3125,Submitted,2024-03-10 03:10:20,2024-04-05 03:10:20,review_committee
10772,3125,Under Review,2024-04-05 03:10:20,2024-04-12 03:10:20,membership_officer
10773,3125,Rejected,2024-04-12 03:10:20,,system
10774,3126,Submitted,2024-02-19 11:43:28,2024-03-13 11:43:28,review_committee
10775,3126,Under Review,2024-03-13 11:43:28,2024-04-05 11:43:28,system
10776,3126,Pending Payment,2024-04-05 11:43:28,2024-04-18 11:43:28,review_committee
10777,3126,Approved,2024-04-18 11:43:28,,membership_officer
10778,3127,Submitted,2024-12-15 00:06:25,2025-01-04 00:06:25,membership_officer
10779,3127,Under Review,2025-01-04 00:06:25,2025-01-07 00:06:25,system
10780,3127,Pending Payment,2025-01-07 00:06:25,2025-01-28 00:06:25,membership_officer
10781,3127,Approved,2025-01-28 00:06:25,,membership_officer
10782,3128,Submitted,2024-12-25 02:09:04,2025-01-15 02:09:04,system
10783,3128,Under Review,2025-01-15 02:09:04,2025-02-06 02:09:04,membership_officer
10784,3128,Pending Payment,2025-02-06 02:09:04,2025-03-03 02:09:04,review_committee
10785,3128,Approved,2025-03-03 02:09:04,,membership_officer
10786,3129,Submitted,2022-08-13 00:02:51,2022-08-25 00:02:51,system
10787,3129,Under Review,2022-08-25 00:02:51,2022-08-26 00:02:51,review_committee
10788,3129,Pending Payment,2022-08-26 00:02:51,2022-09-08 00:02:51,review_committee
10789,3129,Approved,2022-09-08 00:02:51,,system
10790,3130,Submitted,2022-01-21 21:52:09,2022-01-22 21:52:09,review_committee
10791,3130,Under Review,2022-01-22 21:52:09,2022-02-05 21:52:09,review_committee
10792,3130,Pending Payment,2022-02-05 21:52:09,2022-02-15 21:52:09,membership_officer
10793,3130,Approved,2022-02-15 21:52:09,,review_committee
10794,3131,Submitted,2023-01-06 23:59:31,2023-01-14 23:59:31,membership_officer
10795,3131,Under Review,2023-01-14 23:59:31,2023-01-16 23:59:31,review_committee
10796,3131,Rejected,2023-01-16 23:59:31,,review_committee
10797,3132,Submitted,2023-11-06 17:25:05,2023-12-04 17:25:05,system
10798,3132,Under Review,2023-12-04 17:25:05,2023-12-22 17:25:05,system
10799,3132,Pending Payment,2023-12-22 17:25:05,2024-01-21 17:25:05,review_committee
10800,3132,Approved,2024-01-21 17:25:05,,membership_officer
10801,3133,Submitted,2022-10-21 14:13:28,2022-11-20 14:13:28,system
10802,3133,Under Review,2022-11-20 14:13:28,2022-12-16 14:13:28,system
10803,3133,Rejected,2022-12-16 14:13:28,,membership_officer
10804,3134,Submitted,2022-03-26 09:59:15,2022-04-06 09:59:15,review_committee
10805,3134,Under Review,2022-04-06 09:59:15,2022-04-12 09:59:15,review_committee
10806,3134,Pending Payment,2022-04-12 09:59:15,2022-04-27 09:59:15,membership_officer
10807,3134,Approved,2022-04-27 09:59:15,,review_committee
10808,3135,Submitted,2025-04-26 16:23:20,2025-05-03 16:23:20,system
10809,3135,Withdrawn,2025-05-03 16:23:20,,membership_officer
10810,3136,Submitted,2025-09-26 18:38:10,2025-10-17 18:38:10,review_committee
10811,3136,Under Review,2025-10-17 18:38:10,2025-10-31 18:38:10,review_committee
10812,3136,Pending Payment,2025-10-31 18:38:10,2025-11-04 18:38:10,system
10813,3136,Approved,2025-11-04 18:38:10,,membership_officer
10814,3137,Submitted,2023-01-30 07:00:17,2023-02-06 07:00:17,system
10815,3137,Under Review,2023-02-06 07:00:17,2023-02-17 07:00:17,system
10816,3137,Pending Payment,2023-02-17 07:00:17,2023-03-14 07:00:17,system
10817,3137,Approved,2023-03-14 07:00:17,,system
10818,3138,Submitted,2025-10-09 20:13:41,2025-10-13 20:13:41,membership_officer
10819,3138,Under Review,2025-10-13 20:13:41,2025-10-29 20:13:41,membership_officer
10820,3138,Pending Payment,2025-10-29 20:13:41,2025-11-25 20:13:41,system
10821,3138,Approved,2025-11-25 20:13:41,,membership_officer
10822,3139,Submitted,2025-09-16 01:58:17,2025-09-26 01:58:17,review_committee
10823,3139,Under Review,2025-09-26 01:58:17,2025-10-15 01:58:17,membership_officer
10824,3139,Pending Payment,2025-10-15 01:58:17,2025-10-21 01:58:17,membership_officer
10825,3139,Approved,2025-10-21 01:58:17,,review_committee
10826,3140,Submitted,2024-08-06 20:16:46,2024-08-12 20:16:46,system
10827,3140,Withdrawn,2024-08-12 20:16:46,,membership_officer
10828,3141,Submitted,2024-08-29 21:29:33,2024-08-31 21:29:33,system
10829,3141,Under Review,2024-08-31 21:29:33,2024-09-04 21:29:33,review_committee
10830,3141,Pending Payment,2024-09-04 21:29:33,2024-09-08 21:29:33,review_committee
10831,3141,Approved,2024-09-08 21:29:33,,review_committee
10832,3142,Submitted,2023-04-08 19:54:04,2023-04-29 19:54:04,system
10833,3142,Under Review,2023-04-29 19:54:04,2023-05-25 19:54:04,membership_officer
10834,3142,Pending Payment,2023-05-25 19:54:04,2023-06-10 19:54:04,membership_officer
10835,3142,Approved,2023-06-10 19:54:04,,membership_officer
10836,3143,Submitted,2024-04-08 22:00:55,2024-04-25 22:00:55,review_committee
10837,3143,Under Review,2024-04-25 22:00:55,2024-05-06 22:00:55,system
10838,3143,Pending Payment,2024-05-06 22:00:55,2024-05-22 22:00:55,review_committee
10839,3143,Approved,2024-05-22 22:00:55,,system
10840,3144,Submitted,2024-04-16 10:44:28,,review_committee
10841,3145,Submitted,2022-12-29 17:11:27,2022-12-30 17:11:27,membership_officer
10842,3145,Under Review,2022-12-30 17:11:27,2023-01-21 17:11:27,review_committee
10843,3145,Pending Payment,2023-01-21 17:11:27,,membership_officer
10844,3146,Submitted,2026-05-07 05:17:33,2026-05-15 05:17:33,system
10845,3146,Under Review,2026-05-15 05:17:33,2026-06-04 05:17:33,membership_officer
10846,3146,Pending Payment,2026-06-04 05:17:33,2026-06-16 05:17:33,system
10847,3146,Approved,2026-06-16 05:17:33,,membership_officer
10848,3147,Submitted,2023-09-05 11:14:08,2023-10-03 11:14:08,review_committee
10849,3147,Under Review,2023-10-03 11:14:08,2023-10-06 11:14:08,review_committee
10850,3147,Pending Payment,2023-10-06 11:14:08,2023-10-25 11:14:08,review_committee
10851,3147,Approved,2023-10-25 11:14:08,,membership_officer
10852,3148,Submitted,2022-12-14 21:52:36,2023-01-12 21:52:36,system
10853,3148,Under Review,2023-01-12 21:52:36,2023-01-24 21:52:36,membership_officer
10854,3148,Pending Payment,2023-01-24 21:52:36,2023-02-14 21:52:36,system
10855,3148,Approved,2023-02-14 21:52:36,,system
10856,3149,Submitted,2023-07-17 15:20:19,2023-07-20 15:20:19,review_committee
10857,3149,Under Review,2023-07-20 15:20:19,2023-08-06 15:20:19,system
10858,3149,Rejected,2023-08-06 15:20:19,,system
10859,3150,Submitted,2022-10-19 00:27:13,2022-11-15 00:27:13,system
10860,3150,Under Review,2022-11-15 00:27:13,2022-12-12 00:27:13,membership_officer
10861,3150,Pending Payment,2022-12-12 00:27:13,2022-12-16 00:27:13,membership_officer
10862,3150,Approved,2022-12-16 00:27:13,,system
10863,3151,Submitted,2022-03-26 01:09:44,2022-04-13 01:09:44,system
10864,3151,Under Review,2022-04-13 01:09:44,2022-04-18 01:09:44,membership_officer
10865,3151,Pending Payment,2022-04-18 01:09:44,2022-04-27 01:09:44,system
10866,3151,Approved,2022-04-27 01:09:44,,review_committee
10867,3152,Submitted,2024-07-25 08:06:13,2024-08-15 08:06:13,review_committee
10868,3152,Under Review,2024-08-15 08:06:13,2024-08-16 08:06:13,review_committee
10869,3152,Pending Payment,2024-08-16 08:06:13,2024-09-02 08:06:13,system
10870,3152,Approved,2024-09-02 08:06:13,,membership_officer
10871,3153,Submitted,2021-12-25 05:14:28,2022-01-16 05:14:28,review_committee
10872,3153,Under Review,2022-01-16 05:14:28,2022-01-24 05:14:28,review_committee
10873,3153,Rejected,2022-01-24 05:14:28,,membership_officer
10874,3154,Submitted,2022-05-01 08:37:22,2022-05-20 08:37:22,membership_officer
10875,3154,Under Review,2022-05-20 08:37:22,2022-06-06 08:37:22,membership_officer
10876,3154,Pending Payment,2022-06-06 08:37:22,2022-06-30 08:37:22,membership_officer
10877,3154,Approved,2022-06-30 08:37:22,,membership_officer
10878,3155,Submitted,2024-02-22 07:04:00,2024-03-20 07:04:00,membership_officer
10879,3155,Under Review,2024-03-20 07:04:00,2024-04-04 07:04:00,system
10880,3155,Pending Payment,2024-04-04 07:04:00,2024-04-14 07:04:00,membership_officer
10881,3155,Approved,2024-04-14 07:04:00,,system
10882,3156,Submitted,2024-01-30 04:39:01,2024-02-27 04:39:01,review_committee
10883,3156,Under Review,2024-02-27 04:39:01,2024-03-12 04:39:01,membership_officer
10884,3156,Rejected,2024-03-12 04:39:01,,membership_officer
10885,3157,Submitted,2022-09-07 10:52:30,2022-10-01 10:52:30,system
10886,3157,Under Review,2022-10-01 10:52:30,2022-10-09 10:52:30,system
10887,3157,Pending Payment,2022-10-09 10:52:30,2022-10-22 10:52:30,system
10888,3157,Approved,2022-10-22 10:52:30,,membership_officer
10889,3158,Submitted,2022-03-07 03:17:00,2022-03-18 03:17:00,review_committee
10890,3158,Under Review,2022-03-18 03:17:00,2022-03-25 03:17:00,system
10891,3158,Pending Payment,2022-03-25 03:17:00,2022-03-30 03:17:00,membership_officer
10892,3158,Approved,2022-03-30 03:17:00,,review_committee
10893,3159,Submitted,2024-09-25 11:33:53,2024-09-28 11:33:53,membership_officer
10894,3159,Under Review,2024-09-28 11:33:53,2024-10-12 11:33:53,review_committee
10895,3159,Rejected,2024-10-12 11:33:53,,review_committee
10896,3160,Submitted,2025-12-16 20:18:50,2026-01-03 20:18:50,membership_officer
10897,3160,Under Review,2026-01-03 20:18:50,2026-01-28 20:18:50,membership_officer
10898,3160,Pending Payment,2026-01-28 20:18:50,2026-02-22 20:18:50,system
10899,3160,Approved,2026-02-22 20:18:50,,review_committee
10900,3161,Submitted,2022-07-13 23:02:58,2022-07-28 23:02:58,system
10901,3161,Under Review,2022-07-28 23:02:58,2022-08-26 23:02:58,review_committee
10902,3161,Pending Payment,2022-08-26 23:02:58,2022-09-05 23:02:58,system
10903,3161,Approved,2022-09-05 23:02:58,,membership_officer
10904,3162,Submitted,2022-03-12 08:53:44,2022-04-05 08:53:44,membership_officer
10905,3162,Under Review,2022-04-05 08:53:44,2022-04-27 08:53:44,membership_officer
10906,3162,Pending Payment,2022-04-27 08:53:44,2022-05-12 08:53:44,review_committee
10907,3162,Approved,2022-05-12 08:53:44,,membership_officer
10908,3163,Submitted,2024-09-21 01:56:54,2024-09-30 01:56:54,system
10909,3163,Under Review,2024-09-30 01:56:54,2024-10-06 01:56:54,review_committee
10910,3163,Pending Payment,2024-10-06 01:56:54,2024-10-22 01:56:54,review_committee
10911,3163,Approved,2024-10-22 01:56:54,,membership_officer
10912,3164,Submitted,2023-10-15 04:51:44,2023-11-10 04:51:44,system
10913,3164,Under Review,2023-11-10 04:51:44,2023-11-26 04:51:44,review_committee
10914,3164,Pending Payment,2023-11-26 04:51:44,2023-12-03 04:51:44,membership_officer
10915,3164,Approved,2023-12-03 04:51:44,,system
10916,3165,Submitted,2022-08-31 14:19:37,2022-09-25 14:19:37,system
10917,3165,Under Review,2022-09-25 14:19:37,2022-10-15 14:19:37,review_committee
10918,3165,Pending Payment,2022-10-15 14:19:37,2022-11-14 14:19:37,system
10919,3165,Approved,2022-11-14 14:19:37,,membership_officer
10920,3166,Submitted,2025-05-11 14:08:31,2025-05-30 14:08:31,review_committee
10921,3166,Under Review,2025-05-30 14:08:31,2025-06-26 14:08:31,system
10922,3166,Rejected,2025-06-26 14:08:31,,review_committee
10923,3167,Submitted,2025-06-03 16:43:23,2025-06-21 16:43:23,review_committee
10924,3167,Under Review,2025-06-21 16:43:23,2025-06-23 16:43:23,review_committee
10925,3167,Rejected,2025-06-23 16:43:23,,review_committee
10926,3168,Submitted,2023-02-09 20:18:10,2023-03-01 20:18:10,review_committee
10927,3168,Under Review,2023-03-01 20:18:10,2023-03-30 20:18:10,system
10928,3168,Pending Payment,2023-03-30 20:18:10,2023-04-24 20:18:10,membership_officer
10929,3168,Approved,2023-04-24 20:18:10,,review_committee
10930,3169,Submitted,2023-12-29 13:11:13,2024-01-19 13:11:13,membership_officer
10931,3169,Under Review,2024-01-19 13:11:13,2024-01-28 13:11:13,membership_officer
10932,3169,Rejected,2024-01-28 13:11:13,,membership_officer
10933,3170,Submitted,2021-09-04 22:27:21,2021-09-27 22:27:21,membership_officer
10934,3170,Under Review,2021-09-27 22:27:21,,review_committee
10935,3171,Submitted,2023-12-07 03:54:33,2023-12-16 03:54:33,membership_officer
10936,3171,Under Review,2023-12-16 03:54:33,2024-01-09 03:54:33,system
10937,3171,Pending Payment,2024-01-09 03:54:33,2024-01-31 03:54:33,system
10938,3171,Approved,2024-01-31 03:54:33,,membership_officer
10939,3172,Submitted,2025-01-15 12:40:26,2025-02-11 12:40:26,system
10940,3172,Under Review,2025-02-11 12:40:26,2025-02-22 12:40:26,review_committee
10941,3172,Pending Payment,2025-02-22 12:40:26,2025-03-09 12:40:26,system
10942,3172,Approved,2025-03-09 12:40:26,,membership_officer
10943,3173,Submitted,2024-11-16 08:22:07,2024-12-08 08:22:07,membership_officer
10944,3173,Under Review,2024-12-08 08:22:07,2024-12-26 08:22:07,review_committee
10945,3173,Pending Payment,2024-12-26 08:22:07,2025-01-21 08:22:07,system
10946,3173,Approved,2025-01-21 08:22:07,,system
10947,3174,Submitted,2025-10-04 00:39:07,2025-10-05 00:39:07,review_committee
10948,3174,Under Review,2025-10-05 00:39:07,2025-11-03 00:39:07,system
10949,3174,Pending Payment,2025-11-03 00:39:07,2025-11-27 00:39:07,membership_officer
10950,3174,Approved,2025-11-27 00:39:07,,membership_officer
10951,3175,Submitted,2022-04-12 14:15:15,2022-04-20 14:15:15,review_committee
10952,3175,Under Review,2022-04-20 14:15:15,2022-05-16 14:15:15,system
10953,3175,Rejected,2022-05-16 14:15:15,,review_committee
10954,3176,Submitted,2025-11-10 18:23:19,2025-11-26 18:23:19,review_committee
10955,3176,Under Review,2025-11-26 18:23:19,2025-12-21 18:23:19,system
10956,3176,Pending Payment,2025-12-21 18:23:19,2026-01-19 18:23:19,system
10957,3176,Approved,2026-01-19 18:23:19,,review_committee
10958,3177,Submitted,2023-07-03 15:13:11,2023-07-16 15:13:11,membership_officer
10959,3177,Under Review,2023-07-16 15:13:11,,membership_officer
10960,3178,Submitted,2022-08-28 04:17:17,2022-08-31 04:17:17,review_committee
10961,3178,Under Review,2022-08-31 04:17:17,2022-09-26 04:17:17,review_committee
10962,3178,Pending Payment,2022-09-26 04:17:17,2022-09-29 04:17:17,membership_officer
10963,3178,Approved,2022-09-29 04:17:17,,review_committee
10964,3179,Submitted,2023-02-16 12:59:48,2023-03-14 12:59:48,review_committee
10965,3179,Under Review,2023-03-14 12:59:48,2023-04-06 12:59:48,system
10966,3179,Pending Payment,2023-04-06 12:59:48,2023-04-17 12:59:48,membership_officer
10967,3179,Approved,2023-04-17 12:59:48,,membership_officer
10968,3180,Submitted,2025-04-14 17:15:33,2025-05-07 17:15:33,membership_officer
10969,3180,Under Review,2025-05-07 17:15:33,2025-05-19 17:15:33,system
10970,3180,Pending Payment,2025-05-19 17:15:33,2025-06-17 17:15:33,membership_officer
10971,3180,Approved,2025-06-17 17:15:33,,review_committee
10972,3181,Submitted,2024-04-13 06:36:08,2024-04-27 06:36:08,review_committee
10973,3181,Under Review,2024-04-27 06:36:08,2024-05-27 06:36:08,review_committee
10974,3181,Pending Payment,2024-05-27 06:36:08,2024-06-13 06:36:08,system
10975,3181,Approved,2024-06-13 06:36:08,,review_committee
10976,3182,Submitted,2026-04-29 18:11:47,2026-05-26 18:11:47,membership_officer
10977,3182,Under Review,2026-05-26 18:11:47,,system
10978,3183,Submitted,2026-04-10 13:22:44,2026-04-15 13:22:44,membership_officer
10979,3183,Under Review,2026-04-15 13:22:44,2026-05-15 13:22:44,membership_officer
10980,3183,Pending Payment,2026-05-15 13:22:44,2026-05-31 13:22:44,system
10981,3183,Approved,2026-05-31 13:22:44,,membership_officer
10982,3184,Submitted,2023-07-08 22:59:12,2023-07-11 22:59:12,membership_officer
10983,3184,Withdrawn,2023-07-11 22:59:12,,membership_officer
10984,3185,Submitted,2021-12-17 04:04:18,2021-12-22 04:04:18,review_committee
10985,3185,Under Review,2021-12-22 04:04:18,2021-12-30 04:04:18,review_committee
10986,3185,Pending Payment,2021-12-30 04:04:18,2022-01-14 04:04:18,system
10987,3185,Approved,2022-01-14 04:04:18,,system
10988,3186,Submitted,2026-03-20 12:58:31,2026-03-30 12:58:31,membership_officer
10989,3186,Under Review,2026-03-30 12:58:31,2026-04-04 12:58:31,review_committee
10990,3186,Pending Payment,2026-04-04 12:58:31,2026-04-07 12:58:31,review_committee
10991,3186,Approved,2026-04-07 12:58:31,,membership_officer
10992,3187,Submitted,2024-04-20 21:51:41,2024-04-23 21:51:41,system
10993,3187,Under Review,2024-04-23 21:51:41,2024-05-13 21:51:41,membership_officer
10994,3187,Pending Payment,2024-05-13 21:51:41,2024-05-26 21:51:41,review_committee
10995,3187,Approved,2024-05-26 21:51:41,,membership_officer
10996,3188,Submitted,2022-11-19 03:00:05,2022-11-25 03:00:05,review_committee
10997,3188,Under Review,2022-11-25 03:00:05,2022-12-09 03:00:05,review_committee
10998,3188,Pending Payment,2022-12-09 03:00:05,2022-12-22 03:00:05,system
10999,3188,Approved,2022-12-22 03:00:05,,system
11000,3189,Submitted,2024-08-28 17:47:46,2024-09-22 17:47:46,membership_officer
11001,3189,Under Review,2024-09-22 17:47:46,2024-10-04 17:47:46,review_committee
11002,3189,Pending Payment,2024-10-04 17:47:46,,membership_officer
11003,3190,Submitted,2026-01-13 00:07:49,2026-02-03 00:07:49,membership_officer
11004,3190,Under Review,2026-02-03 00:07:49,2026-02-16 00:07:49,review_committee
11005,3190,Pending Payment,2026-02-16 00:07:49,2026-02-18 00:07:49,review_committee
11006,3190,Approved,2026-02-18 00:07:49,,membership_officer
11007,3191,Submitted,2025-10-03 02:40:59,2025-10-09 02:40:59,review_committee
11008,3191,Under Review,2025-10-09 02:40:59,2025-10-20 02:40:59,system
11009,3191,Pending Payment,2025-10-20 02:40:59,2025-11-18 02:40:59,membership_officer
11010,3191,Approved,2025-11-18 02:40:59,,membership_officer
11011,3192,Submitted,2023-11-14 10:51:28,2023-12-12 10:51:28,system
11012,3192,Under Review,2023-12-12 10:51:28,2023-12-25 10:51:28,membership_officer
11013,3192,Pending Payment,2023-12-25 10:51:28,2024-01-04 10:51:28,system
11014,3192,Approved,2024-01-04 10:51:28,,system
11015,3193,Submitted,2024-07-09 17:06:50,2024-08-05 17:06:50,system
11016,3193,Under Review,2024-08-05 17:06:50,2024-08-14 17:06:50,system
11017,3193,Rejected,2024-08-14 17:06:50,,membership_officer
11018,3194,Submitted,2024-04-14 18:32:49,2024-04-15 18:32:49,system
11019,3194,Under Review,2024-04-15 18:32:49,2024-05-07 18:32:49,membership_officer
11020,3194,Pending Payment,2024-05-07 18:32:49,2024-05-09 18:32:49,review_committee
